"cumulativeWithdrawTokenAmounts","Unknown","NON_NULL","sushiswap","Position"
"cumulativeWithdrawUSD","BigDecimal","NON_NULL","sushiswap","Position"
"cumulativeRewardUSD","Unknown","LIST","sushiswap","Position"
"depositCount","Int","NON_NULL","sushiswap","Position"
"deposits","Unknown","NON_NULL","sushiswap","Position"
"withdrawCount","Int","NON_NULL","sushiswap","Position"
"withdraws","Unknown","NON_NULL","sushiswap","Position"
"snapshots","Unknown","NON_NULL","sushiswap","Position"
"id","Bytes","NON_NULL","sushiswap","PositionSnapshot"
"hash","Bytes","NON_NULL","sushiswap","PositionSnapshot"
"logIndex","Int","NON_NULL","sushiswap","PositionSnapshot"
"nonce","BigInt","NON_NULL","sushiswap","PositionSnapshot"
"position","Position","NON_NULL","sushiswap","PositionSnapshot"
"liquidityTokenType","TokenType","ENUM","sushiswap","PositionSnapshot"
"liquidity","BigInt","SCALAR","sushiswap","PositionSnapshot"
"liquidityUSD","BigDecimal","SCALAR","sushiswap","PositionSnapshot"
"cumulativeDepositTokenAmounts","Unknown","NON_NULL","sushiswap","PositionSnapshot"
"cumulativeDepositUSD","BigDecimal","NON_NULL","sushiswap","PositionSnapshot"
"cumulativeWithdrawTokenAmounts","Unknown","NON_NULL","sushiswap","PositionSnapshot"
"cumulativeWithdrawUSD","BigDecimal","NON_NULL","sushiswap","PositionSnapshot"
"cumulativeRewardTokenAmounts","Unknown","LIST","sushiswap","PositionSnapshot"
"cumulativeRewardUSD","Unknown","LIST","sushiswap","PositionSnapshot"
"depositCount","Int","NON_NULL","sushiswap","PositionSnapshot"
"withdrawCount","Int","NON_NULL","sushiswap","PositionSnapshot"
"blockNumber","BigInt","NON_NULL","sushiswap","PositionSnapshot"
"timestamp","BigInt","NON_NULL","sushiswap","PositionSnapshot"
"id","Bytes","NON_NULL","sushiswap","Protocol"
"name","String","NON_NULL","sushiswap","Protocol"
"slug","String","NON_NULL","sushiswap","Protocol"
"schemaVersion","String","NON_NULL","sushiswap","Protocol"
"subgraphVersion","String","NON_NULL","sushiswap","Protocol"
"methodologyVersion","String","NON_NULL","sushiswap","Protocol"
"network","Network","NON_NULL","sushiswap","Protocol"
"type","ProtocolType","NON_NULL","sushiswap","Protocol"
"totalValueLockedUSD","BigDecimal","NON_NULL","sushiswap","Protocol"
"protocolControlledValueUSD","BigDecimal","SCALAR","sushiswap","Protocol"
"cumulativeSupplySideRevenueUSD","BigDecimal","NON_NULL","sushiswap","Protocol"
"cumulativeProtocolSideRevenueUSD","BigDecimal","NON_NULL","sushiswap","Protocol"
"cumulativeTotalRevenueUSD","BigDecimal","NON_NULL","sushiswap","Protocol"
"cumulativeUniqueUsers","Int","NON_NULL","sushiswap","Protocol"
"totalPoolCount","Int","NON_NULL","sushiswap","Protocol"
"dailyUsageMetrics","Unknown","NON_NULL","sushiswap","Protocol"
"hourlyUsageMetrics","Unknown","NON_NULL","sushiswap","Protocol"
"financialMetrics","Unknown","NON_NULL","sushiswap","Protocol"
"token","Token","OBJECT","sushiswap","Query"
"tokens","Unknown","NON_NULL","sushiswap","Query"
"rewardToken","RewardToken","OBJECT","sushiswap","Query"
"rewardTokens","Unknown","NON_NULL","sushiswap","Query"
"liquidityPoolFee","LiquidityPoolFee","OBJECT","sushiswap","Query"
"liquidityPoolFees","Unknown","NON_NULL","sushiswap","Query"
"dexAmmProtocol","DexAmmProtocol","OBJECT","sushiswap","Query"
"dexAmmProtocols","Unknown","NON_NULL","sushiswap","Query"
"usageMetricsDailySnapshot","UsageMetricsDailySnapshot","OBJECT","sushiswap","Query"
"usageMetricsDailySnapshots","Unknown","NON_NULL","sushiswap","Query"
"usageMetricsHourlySnapshot","UsageMetricsHourlySnapshot","OBJECT","sushiswap","Query"
"usageMetricsHourlySnapshots","Unknown","NON_NULL","sushiswap","Query"
"financialsDailySnapshot","FinancialsDailySnapshot","OBJECT","sushiswap","Query"
"financialsDailySnapshots","Unknown","NON_NULL","sushiswap","Query"
"liquidityPool","LiquidityPool","OBJECT","sushiswap","Query"
"liquidityPools","Unknown","NON_NULL","sushiswap","Query"
"liquidityPoolDailySnapshot","LiquidityPoolDailySnapshot","OBJECT","sushiswap","Query"
"liquidityPoolDailySnapshots","Unknown","NON_NULL","sushiswap","Query"
"liquidityPoolHourlySnapshot","LiquidityPoolHourlySnapshot","OBJECT","sushiswap","Query"
"liquidityPoolHourlySnapshots","Unknown","NON_NULL","sushiswap","Query"
"tick","Tick","OBJECT","sushiswap","Query"
"ticks","Unknown","NON_NULL","sushiswap","Query"
"tickDailySnapshot","TickDailySnapshot","OBJECT","sushiswap","Query"
"tickDailySnapshots","Unknown","NON_NULL","sushiswap","Query"
"tickHourlySnapshot","TickHourlySnapshot","OBJECT","sushiswap","Query"
"tickHourlySnapshots","Unknown","NON_NULL","sushiswap","Query"
"account","Account","OBJECT","sushiswap","Query"
"accounts","Unknown","NON_NULL","sushiswap","Query"
"position","Position","OBJECT","sushiswap","Query"
"positions","Unknown","NON_NULL","sushiswap","Query"
"positionSnapshot","PositionSnapshot","OBJECT","sushiswap","Query"
"positionSnapshots","Unknown","NON_NULL","sushiswap","Query"
"deposit","Deposit","OBJECT","sushiswap","Query"
"deposits","Unknown","NON_NULL","sushiswap","Query"
"withdraw","Withdraw","OBJECT","sushiswap","Query"
"withdraws","Unknown","NON_NULL","sushiswap","Query"
"swap","Swap","OBJECT","sushiswap","Query"
"swaps","Unknown","NON_NULL","sushiswap","Query"
"activeAccount","ActiveAccount","OBJECT","sushiswap","Query"
"activeAccounts","Unknown","NON_NULL","sushiswap","Query"
"liquidityPoolAmount","_LiquidityPoolAmount","OBJECT","sushiswap","Query"
"liquidityPoolAmounts","Unknown","NON_NULL","sushiswap","Query"
"helperStore","_HelperStore","OBJECT","sushiswap","Query"
"helperStores","Unknown","NON_NULL","sushiswap","Query"
"tokenWhitelist","_TokenWhitelist","OBJECT","sushiswap","Query"
"tokenWhitelists","Unknown","NON_NULL","sushiswap","Query"
"tokenWhitelistSymbol","_TokenWhitelistSymbol","OBJECT","sushiswap","Query"
"tokenWhitelistSymbols","Unknown","NON_NULL","sushiswap","Query"
"protocol","Protocol","INTERFACE","sushiswap","Query"
"protocols","Unknown","NON_NULL","sushiswap","Query"
"_meta","_Meta_","OBJECT","sushiswap","Query"
"id","Bytes","NON_NULL","sushiswap","RewardToken"
"token","Token","NON_NULL","sushiswap","RewardToken"
"type","RewardTokenType","NON_NULL","sushiswap","RewardToken"
"token","Token","OBJECT","sushiswap","Subscription"
"tokens","Unknown","NON_NULL","sushiswap","Subscription"
"rewardToken","RewardToken","OBJECT","sushiswap","Subscription"
"rewardTokens","Unknown","NON_NULL","sushiswap","Subscription"
"liquidityPoolFee","LiquidityPoolFee","OBJECT","sushiswap","Subscription"
"liquidityPoolFees","Unknown","NON_NULL","sushiswap","Subscription"
"dexAmmProtocol","DexAmmProtocol","OBJECT","sushiswap","Subscription"
"dexAmmProtocols","Unknown","NON_NULL","sushiswap","Subscription"
"usageMetricsDailySnapshot","UsageMetricsDailySnapshot","OBJECT","sushiswap","Subscription"
"usageMetricsDailySnapshots","Unknown","NON_NULL","sushiswap","Subscription"
"usageMetricsHourlySnapshot","UsageMetricsHourlySnapshot","OBJECT","sushiswap","Subscription"
"usageMetricsHourlySnapshots","Unknown","NON_NULL","sushiswap","Subscription"
"financialsDailySnapshot","FinancialsDailySnapshot","OBJECT","sushiswap","Subscription"
"financialsDailySnapshots","Unknown","NON_NULL","sushiswap","Subscription"
"liquidityPool","LiquidityPool","OBJECT","sushiswap","Subscription"
"liquidityPools","Unknown","NON_NULL","sushiswap","Subscription"
"liquidityPoolDailySnapshot","LiquidityPoolDailySnapshot","OBJECT","sushiswap","Subscription"
"liquidityPoolDailySnapshots","Unknown","NON_NULL","sushiswap","Subscription"
"liquidityPoolHourlySnapshot","LiquidityPoolHourlySnapshot","OBJECT","sushiswap","Subscription"
"liquidityPoolHourlySnapshots","Unknown","NON_NULL","sushiswap","Subscription"
"tick","Tick","OBJECT","sushiswap","Subscription"
"ticks","Unknown","NON_NULL","sushiswap","Subscription"
"tickDailySnapshot","TickDailySnapshot","OBJECT","sushiswap","Subscription"
"tickDailySnapshots","Unknown","NON_NULL","sushiswap","Subscription"
"tickHourlySnapshot","TickHourlySnapshot","OBJECT","sushiswap","Subscription"
"tickHourlySnapshots","Unknown","NON_NULL","sushiswap","Subscription"
"account","Account","OBJECT","sushiswap","Subscription"
"accounts","Unknown","NON_NULL","sushiswap","Subscription"
