"date","Int","NON_NULL","uniswap","UniswapDayData"
"volumeETH","BigDecimal","NON_NULL","uniswap","UniswapDayData"
"volumeUSD","BigDecimal","NON_NULL","uniswap","UniswapDayData"
"volumeUSDUntracked","BigDecimal","NON_NULL","uniswap","UniswapDayData"
"feesUSD","BigDecimal","NON_NULL","uniswap","UniswapDayData"
"txCount","BigInt","NON_NULL","uniswap","UniswapDayData"
"tvlUSD","BigDecimal","NON_NULL","uniswap","UniswapDayData"
"hash","Bytes","SCALAR","uniswap","_Block_"
"number","Int","NON_NULL","uniswap","_Block_"
"timestamp","Int","SCALAR","uniswap","_Block_"
"parentHash","Bytes","SCALAR","uniswap","_Block_"
"block","_Block_","NON_NULL","uniswap","_Meta_"
"deployment","String","NON_NULL","uniswap","_Meta_"
"hasIndexingErrors","Boolean","NON_NULL","uniswap","_Meta_"
